Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source
ELEC,CLT AIRPORT BUS VALET 02,5601 Wilkinson Blvd,,Charlotte,NC,28208,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.233223,-80.934266,2021-06-25,173009,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,CLT AIRPORT BUS. VALET 03,5601 Wilkinson Blvd,,Charlotte,NC,28208,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.233024,-80.935744,2021-06-25,173010,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,CLT AIRPORT BUS. VALET 04,5601 Wilkinson Blvd,,Charlotte,NC,28208,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.233052,-80.935729,2021-06-25,173011,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,CLT AIRPORT BUS. VALET 01,5601 Wilkinson Blvd,,Charlotte,NC,28208,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.232876,-80.935783,2021-06-25,173012,2021-06-25 00:24:44 UTC,,,,,,,,,J1772 NEMA515,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,CLT AIRPORT BUS. VALET 02,5601 Wilkinson Blvd,,Charlotte,NC,28208,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.232903,-80.935783,2021-06-25,173013,2021-06-25 00:24:44 UTC,,,,,,,,,J1772 NEMA515,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,MEIJER STORES 233 ALLEN PARK2,3565 Fairlane Dr,,Allen Park,MI,48101,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.279774,-83.203957,2021-06-25,173014,2021-06-25 00:24:44 UTC,,,,,,,,,J1772 NEMA515,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,SEAPORT GARAGE SEAPORT HOTEL 3,1 Seaport Ln,,Boston,MA,02210,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.349364,-71.041616,2021-06-25,173015,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,SEAPORT GARAGE SEAPORT HOTEL 1,1 Seaport Ln,,Boston,MA,02210,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.349498,-71.041509,2021-06-25,173016,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,SEAPORT GARAGE SEAPORT HOTEL 2,1 Seaport Ln,,Boston,MA,02210,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.349348,-71.041605,2021-06-25,173017,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,SEAPORT GARAGE SEAPORT VALET,1 Seaport Ln,,Boston,MA,02210,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.349189,-71.041176,2021-06-25,173018,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,SEAPORT GARAGE SEAPORT HOTEL 4,1 Seaport Ln,,Boston,MA,02210,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.349195,-71.04116,2021-06-25,173019,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,SEAPORT GARAGE WEST GARAGE2 P1,1 Seaport Ln,,Boston,MA,02210,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.349221,-71.041434,2021-06-25,173020,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,SEAPORT GARAGE EAST GARAGE P1,1 Seaport Ln,,Boston,MA,02210,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.349184,-71.041696,2021-06-25,173021,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,CARTA SAU 1,Hickman Drive,,Collegedale,TN,37363,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.050429,-85.050782,2021-06-25,173022,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,CARTA SAU 3,Hickman Drive,,Collegedale,TN,37363,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.050278,-85.050435,2021-06-25,173023,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,CARTA SAU 2,Hickman Drive,,Collegedale,TN,37363,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.050722,-85.050665,2021-06-25,173024,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @UCMO -134A,200 W South St @ University of Central  MO -,,Warrensburg,MO,64093,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.760126,-93.74304,2021-06-25,173025,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @UCMO -134C,200 W South St @ University of Central  MO -,,Warrensburg,MO,64093,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.760232,-93.743043,2021-06-25,173026,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @PICKWICK -157A,903 McGee St @ East 9 at Pickwick Plaza Parki,,Kansas City,MO,64106,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.103172,-94.579115,2021-06-25,173027,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @PICKWICK -257A,903 McGee St @ East 9 at Pickwick Plaza Parki,,Kansas City,MO,64106,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.103309,-94.579045,2021-06-25,173028,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @PICKWICK -257B,903 McGee St @ East 9 at Pickwick Plaza Parki,,Kansas City,MO,64106,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.103322,-94.579019,2021-06-25,173029,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,ATWATER BLDG 3000,1000 Terrain Street,,Malvern,PA,19355,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.067792,-75.53055,2021-06-25,173030,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,ATWATER BLDG 6000,1000 Terrain Street,,Malvern,PA,19355,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.067063,-75.53165,2021-06-25,173031,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,THE NATIONAL THE NATIONAL 2,1128 Quebec St,,Vancouver,BC,V6A 4E1,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.274733,-123.101516,2021-06-25,173032,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,FESTIVAL TOWER EV 2,5 Widmer St,,Toronto,ON,M5V 1J9,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.646675,-79.39089,2021-06-25,173033,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,FESTIVAL TOWER EV 1,5 Widmer St,,Toronto,ON,M5V 1J9,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.646675,-79.390901,2021-06-25,173034,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,GARAGE LEVEL 6A - 3,414 Locust St,,Burlington,ON,L7S 1B3,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.324048,-79.798083,2021-06-25,173037,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,GARAGE LEVEL 6A - 2,414 Locust St,,Burlington,ON,L7S 1B3,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.324103,-79.798029,2021-06-25,173038,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,GARAGE LEVEL 6A - 1,414 Locust St,,Burlington,ON,L7S 1B3,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.324129,-79.797751,2021-06-25,173039,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,GRAND VILLA CASINO & HOTEL,4331 Dominion St,,Burnaby,BC,V5G 1B2,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.257022,-123.007354,2021-06-25,173040,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,300 DUFFERIN CITY HALL LLGW1,300 Dufferin Ave,,London,ON,N6B 1Z2,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.98825,-81.24585,2021-06-25,173041,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,300 DUFFERIN CITY HALL BSMNT,300 Dufferin Ave,,London,ON,N6B 1Z2,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.988487,-81.245845,2021-06-25,173042,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,300 DUFFERIN CITY HALL LL GW,300 Dufferin Ave,,London,ON,N6B 1Z2,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.988282,-81.245956,2021-06-25,173043,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,300 DUFFERIN LOT 1 STATION 1,300 Dufferin Ave,,London,ON,N6B 1Z2,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.987991,-81.246096,2021-06-25,173044,2021-06-25 00:24:44 UTC,,,,,,,,,J1772 NEMA515,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,CITY OF SURREY P1 STATION 2 4K,13450 104 Ave,,Surrey,BC,V3T 1V8,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.191347,-122.849013,2021-06-25,173045,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,GROUSE MOUNTAIN GROUSE MOUNTAIN,Nancy Greene Way,,North Vancouver,BC,V7R 4K9,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.371365,-123.098642,2021-06-25,173046,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,RMLD RMLD ASH ST ST1,230 Ash St,,Reading,MA,01867,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.518006,-71.100947,2021-06-25,173047,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,SAGEWOOD EV STATION 02,9100 general worth dr,,Fort Worth,TX,76177,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.905891,-97.308081,2021-06-25,173048,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,WHOLE FOODS APS STATION 1,305 E Altamonte Dr 1000,,Altamonte Springs,FL,32701,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.664081,-81.380961,2021-06-25,173049,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,THE WOODLANDS BAY 1 AND 2,17189 I-45,,Conroe,TX,77385,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.206337,-95.453299,2021-06-25,173050,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,CITY OF OLATHE CHESTNUT GARAGE,199 S Chestnut St,,Olathe,KS,66061,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.880777,-94.818457,2021-06-25,173051,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,ESTES PARKING VIS CENTER W 1,691 North St Vrain,,Estes Park,CO,80517,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.377767,-105.513528,2021-06-25,173052,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,MAVERIK MAVERIK 348 2,444 Old US Hwy 91,,Cedar City,UT,84721,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.73072,-113.053953,2021-06-25,173053,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,DC SOLAR SCT20HEV-171495,1500 Tara Pl,,Hampton,GA,30228,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.387121,-84.31665,2021-06-25,173054,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,DC SOLAR SCT20HEV-172140,1500 Tara Pl,,Hampton,GA,30228,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.386843,-84.316092,2021-06-25,173055,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,ADVOCATE GARAGE B,4440 95th St,,Oak Lawn,IL,60453,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.721844,-87.732848,2021-06-25,173056,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,CP EV CHARGERS FORT COLLINS W,Timberwood Dr,,Fort Collins,CO,80528,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.520814,-105.019672,2021-06-25,173057,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,SEASON SCC STATION 03,230 W North Temple,,Salt Lake City,UT,84103,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.77178,-111.897973,2021-06-25,173058,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,SEASON SCC STATION 04,230 W North Temple,,Salt Lake City,UT,84103,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.771833,-111.897989,2021-06-25,173059,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,SEASON SCC STATION 02,230 W North Temple,,Salt Lake City,UT,84103,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.771753,-111.898147,2021-06-25,173060,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,YOO YOO EV1,211 13th St NE,,Atlanta,GA,30309,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.785159,-84.380384,2021-06-25,173061,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,USBANKTOWER 16TH ST CNTR 1,1625 Champa St,,Denver,CO,80202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.746769,-104.993612,2021-06-25,173062,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,OUC COO JEFF 01,62 W Washington St,,Orlando,FL,32801,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.543732,-81.380461,2021-06-25,173063,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,OUC OSC UNIT 2,800 E Princeton St,,Orlando,FL,32803,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.571065,-81.368019,2021-06-25,173064,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,COMM VITALITY 1500PEARL1,1500 Pearl St,,Boulder,CO,80302,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.018574,-105.275054,2021-06-25,173065,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,COMM VITALITY 1000WALNUT2,900 Walnut St,,Boulder,CO,80302,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.016135,-105.282185,2021-06-25,173066,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,MAVERIK MAVERIK #377 1,725 E Main St,,Santaquin,UT,84655,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.976295,-111.769029,2021-06-25,173067,2021-06-25 00:24:44 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,HRAO HRAO 1 2,21001 St Rt 739,,Raymond,OH,43067,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.301636,-83.5278,2021-06-25,173068,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,HRAO HRAO DC 1,21001 St Rt 739,,Raymond,OH,43067,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.301714,-83.527806,2021-06-25,173069,2021-06-25 00:24:44 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,HRAO HRAO 2 3,21001 OH-739,,Raymond,OH,43067,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.302901,-83.527574,2021-06-25,173070,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,HRAO HRAO 2 2,21001 OH-739,,Raymond,OH,43067,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.302892,-83.527476,2021-06-25,173071,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,HRAO HRAO 2 4,21001 OH-739,,Raymond,OH,43067,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.302935,-83.527526,2021-06-25,173072,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,NCR HQ  MIDTOW NCR EV9,864 Spring St NW,,Atlanta,GA,30309,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.778995,-84.389857,2021-06-25,173073,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,NCR HQ  MIDTOW NCR EV1,864 Spring St NW,,Atlanta,GA,30309,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.778984,-84.389968,2021-06-25,173074,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,NCR HQ  MIDTOW NCR EV4,864 Spring St NW,,Atlanta,GA,30309,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.778986,-84.389926,2021-06-25,173075,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,NCR HQ  MIDTOW NCR EV10,864 Spring St NW,,Atlanta,GA,30309,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.778994,-84.389849,2021-06-25,173076,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,NCR HQ  MIDTOW NCR EV2,864 Spring St NW,,Atlanta,GA,30309,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.778988,-84.38995,2021-06-25,173077,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,NCR HQ  MIDTOW NCR EV3,864 Spring St NW,,Atlanta,GA,30309,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.778987,-84.389935,2021-06-25,173078,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,NCR HQ  MIDTOW NCR EV7,864 Spring St NW,,Atlanta,GA,30309,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.778986,-84.3899,2021-06-25,173079,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,NCR HQ  MIDTOW NCR EV8,864 Spring St NW,,Atlanta,GA,30309,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.778992,-84.389884,2021-06-25,173080,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,NCR HQ  MIDTOW NCR EV6,864 Spring St NW,,Atlanta,GA,30309,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.778985,-84.389909,2021-06-25,173081,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,NCR HQ  MIDTOW NCR EV11,864 Spring St NW,,Atlanta,GA,30309,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.778567,-84.389555,2021-06-25,173082,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,NCR HQ  MIDTOW NCR EV5 GW,864 Spring St NW,,Atlanta,GA,30309,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.778985,-84.389917,2021-06-25,173083,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
